資料日期,ETF,更新時間,持股JSON
2026-08-20 00:00:00,00981A,2026-08-20 16:51:20,"[[""2383"",""台光電"",4843,10.08],[""2330"",""台積電"",11884,9.82],[""3037"",""欣興"",20300,8.05],[""2454"",""聯發科"",5148,6.62],[""3017"",""奇鋐"",5899,6.12],[""2327"",""國巨*"",25387,4.96],[""6669"",""緯穎"",2226,4.9],[""6223"",""旺矽"",2486,4.88],[""2345"",""智邦"",6564,4.81],[""3653"",""健策"",2395,4.66],[""2308"",""台達電"",7040,4.27],[""8046"",""南電"",9624,4],[""3711"",""日月光投控"",19479,4],[""3665"",""貿聯-KY"",4672,3.66],[""2303"",""聯電"",87518,3.52],[""6274"",""台燿"",5498,3.01],[""5274"",""信驊"",411,2.25],[""6805"",""富世達"",2264,1.46],[""2449"",""京元電子"",11275,0.92],[""8210"",""勤誠"",2477,0.83],[""2368"",""金像電"",2000,0.71],[""4979"",""華星光"",2424,0.48],[""6510"",""精測"",477,0.46],[""3264"",""欣銓"",5917,0.43],[""8996"",""高力"",1101,0.43],[""3443"",""創意"",142,0.28],[""4958"",""臻鼎-KY"",1645,0.26],[""2360"",""致茂"",294,0.22],[""6187"",""萬潤"",483,0.21],[""6278"",""台表科"",3249,0.2],[""6271"",""同欣電"",2223,0.15],[""6191"",""精成科"",3988,0.11],[""3376"",""新日興"",1741,0.11],[""4966"",""譜瑞-KY"",140,0.03],[""2002"",""中鋼"",5163,0.03],[""2637"",""慧洋-KY"",200,0.01],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""6515"",""穎崴"",1,0],[""6488"",""環球晶"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-21 00:00:00,00981A,2026-08-21 16:41:09,"[[""2330"",""台積電"",11884,10.16],[""2383"",""台光電"",4843,9.76],[""3037"",""欣興"",20300,7.82],[""2454"",""聯發科"",5148,6.92],[""3017"",""奇鋐"",5899,6],[""2327"",""國巨*"",25387,4.99],[""6669"",""緯穎"",2226,4.94],[""6223"",""旺矽"",2486,4.82],[""2345"",""智邦"",6564,4.74],[""3653"",""健策"",2395,4.59],[""2308"",""台達電"",7040,4.37],[""3711"",""日月光投控"",19479,4.06],[""8046"",""南電"",9624,3.88],[""3665"",""貿聯-KY"",4672,3.77],[""2303"",""聯電"",87518,3.62],[""6274"",""台燿"",5498,2.92],[""5274"",""信驊"",411,2.24],[""6805"",""富世達"",2264,1.42],[""2449"",""京元電子"",11275,0.93],[""8210"",""勤誠"",2477,0.83],[""2368"",""金像電"",1957,0.67],[""4979"",""華星光"",2424,0.5],[""6510"",""精測"",477,0.45],[""3264"",""欣銓"",5917,0.43],[""8996"",""高力"",1101,0.43],[""3443"",""創意"",142,0.28],[""4958"",""臻鼎-KY"",1645,0.26],[""6278"",""台表科"",3249,0.22],[""6187"",""萬潤"",483,0.2],[""6271"",""同欣電"",2223,0.15],[""6191"",""精成科"",3988,0.12],[""3376"",""新日興"",1741,0.11],[""2002"",""中鋼"",5163,0.04],[""4966"",""譜瑞-KY"",140,0.03],[""2637"",""慧洋-KY"",200,0.01],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""6515"",""穎崴"",1,0],[""2360"",""致茂"",1,0],[""6488"",""環球晶"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-21 00:00:00,00403A,2026-08-21 16:55:57,"[[""2330"",""台積電"",12000,17.12],[""2383"",""台光電"",1690,5.68],[""3037"",""欣興"",8460,5.43],[""3017"",""奇鋐"",3000,5.09],[""2454"",""聯發科"",2110,4.73],[""2303"",""聯電"",60000,4.14],[""6223"",""旺矽"",1100,3.56],[""3653"",""健策"",1080,3.45],[""2327"",""國巨*"",9785,3.21],[""2308"",""台達電"",3040,3.15],[""2345"",""智邦"",2307,2.78],[""3711"",""日月光投控"",8000,2.78],[""6669"",""緯穎"",610,2.26],[""3008"",""大立光"",626,2.08],[""3189"",""景碩"",4250,2.04],[""3443"",""創意"",610,2.02],[""8046"",""南電"",2640,1.77],[""5274"",""信驊"",180,1.63],[""3665"",""貿聯-KY"",1200,1.62],[""2344"",""華邦電"",15000,1.61],[""6274"",""台燿"",1800,1.59],[""6488"",""環球晶"",2800,1.56],[""2360"",""致茂"",1000,1.24],[""8996"",""高力"",1600,1.03],[""1303"",""南亞"",9000,1.02],[""6239"",""力成"",5360,0.85],[""6805"",""富世達"",700,0.73],[""3450"",""聯鈞"",1800,0.59],[""3533"",""嘉澤"",525,0.5],[""7769"",""鴻勁"",130,0.49],[""2317"",""鴻海"",3200,0.46],[""3211"",""順達"",2000,0.41],[""2337"",""旺宏"",4500,0.33],[""3583"",""辛耘"",800,0.33],[""8358"",""金居"",800,0.21],[""6442"",""光聖"",225,0.2],[""4966"",""譜瑞-KY"",500,0.17],[""1560"",""中砂"",393,0.16],[""2059"",""川湖"",20,0.16],[""2404"",""漢唐"",250,0.16],[""4958"",""臻鼎-KY"",500,0.13],[""1717"",""長興"",2500,0.11],[""3264"",""欣銓"",700,0.08],[""6285"",""啟碁"",350,0.05],[""2455"",""全新"",200,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
2026-08-24 00:00:00,00403A,2026-08-24 16:41:00,"[[""2330"",""台積電"",12000,17.19],[""2383"",""台光電"",1690,5.53],[""3037"",""欣興"",8460,5.49],[""3017"",""奇鋐"",3000,5.17],[""2454"",""聯發科"",2110,4.79],[""2303"",""聯電"",60000,4.47],[""6223"",""旺矽"",1100,3.69],[""3653"",""健策"",1080,3.36],[""2327"",""國巨*"",9785,3.25],[""2308"",""台達電"",3040,3.18],[""2345"",""智邦"",2307,2.88],[""3711"",""日月光投控"",8000,2.86],[""6669"",""緯穎"",610,2.32],[""3189"",""景碩"",4250,2.04],[""3008"",""大立光"",626,2.03],[""3443"",""創意"",610,1.97],[""8046"",""南電"",2640,1.81],[""6488"",""環球晶"",2800,1.71],[""5274"",""信驊"",180,1.64],[""2344"",""華邦電"",15000,1.6],[""6274"",""台燿"",1800,1.58],[""3665"",""貿聯-KY"",1200,1.48],[""2360"",""致茂"",1000,1.25],[""8996"",""高力"",1600,1.1],[""1303"",""南亞"",9000,0.98],[""6239"",""力成"",5360,0.87],[""6805"",""富世達"",700,0.72],[""3450"",""聯鈞"",1800,0.55],[""3533"",""嘉澤"",525,0.51],[""7769"",""鴻勁"",130,0.49],[""2317"",""鴻海"",3200,0.47],[""3211"",""順達"",2000,0.39],[""2337"",""旺宏"",4500,0.34],[""3583"",""辛耘"",800,0.33],[""2059"",""川湖"",35,0.3],[""6442"",""光聖"",225,0.2],[""8358"",""金居"",800,0.2],[""4966"",""譜瑞-KY"",500,0.17],[""1560"",""中砂"",393,0.16],[""2404"",""漢唐"",250,0.16],[""4958"",""臻鼎-KY"",500,0.13],[""1717"",""長興"",2500,0.11],[""3264"",""欣銓"",700,0.09],[""6285"",""啟碁"",350,0.05],[""2455"",""全新"",200,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
2026-08-24 00:00:00,00981A,2026-08-24 16:46:23,"[[""2330"",""台積電"",11884,10.12],[""2383"",""台光電"",4843,9.43],[""3037"",""欣興"",20300,7.83],[""2454"",""聯發科"",5148,6.95],[""3017"",""奇鋐"",5899,6.04],[""6669"",""緯穎"",2226,5.03],[""2327"",""國巨*"",25387,5.02],[""6223"",""旺矽"",2486,4.96],[""2345"",""智邦"",6564,4.87],[""3653"",""健策"",2407,4.45],[""2308"",""台達電"",7040,4.38],[""3711"",""日月光投控"",19479,4.14],[""2303"",""聯電"",89518,3.97],[""8046"",""南電"",9624,3.92],[""3665"",""貿聯-KY"",4672,3.44],[""6274"",""台燿"",5498,2.87],[""5274"",""信驊"",384,2.08],[""6805"",""富世達"",2264,1.39],[""2449"",""京元電子"",11275,0.97],[""8210"",""勤誠"",2477,0.86],[""2368"",""金像電"",1957,0.67],[""8996"",""高力"",1301,0.53],[""3443"",""創意"",255,0.49],[""4979"",""華星光"",2424,0.48],[""6510"",""精測"",477,0.45],[""3264"",""欣銓"",5917,0.44],[""4958"",""臻鼎-KY"",1645,0.26],[""6278"",""台表科"",3249,0.21],[""6187"",""萬潤"",483,0.21],[""6271"",""同欣電"",2223,0.15],[""6191"",""精成科"",3988,0.12],[""3376"",""新日興"",1741,0.12],[""2002"",""中鋼"",5163,0.04],[""4966"",""譜瑞-KY"",140,0.03],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""2637"",""慧洋-KY"",1,0],[""6515"",""穎崴"",1,0],[""2360"",""致茂"",1,0],[""6488"",""環球晶"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-25 00:00:00,00981A,2026-08-25 16:41:13,"[[""2330"",""台積電"",11884,10.09],[""2383"",""台光電"",4843,9.59],[""3037"",""欣興"",20300,7.86],[""2454"",""聯發科"",5148,6.8],[""3017"",""奇鋐"",5899,6.16],[""6669"",""緯穎"",2226,5.07],[""6223"",""旺矽"",2486,4.93],[""2327"",""國巨*"",25387,4.89],[""2345"",""智邦"",6564,4.71],[""3653"",""健策"",2407,4.43],[""2308"",""台達電"",7040,4.26],[""3711"",""日月光投控"",19479,4.07],[""2303"",""聯電"",89518,3.96],[""8046"",""南電"",9624,3.95],[""3665"",""貿聯-KY"",4672,3.43],[""6274"",""台燿"",5498,2.89],[""5274"",""信驊"",384,2.09],[""6805"",""富世達"",2264,1.48],[""2449"",""京元電子"",11275,0.96],[""8210"",""勤誠"",2477,0.85],[""2368"",""金像電"",1957,0.67],[""8996"",""高力"",1301,0.56],[""4979"",""華星光"",2424,0.52],[""3443"",""創意"",255,0.5],[""3264"",""欣銓"",5917,0.45],[""6510"",""精測"",477,0.45],[""4958"",""臻鼎-KY"",1645,0.26],[""6187"",""萬潤"",483,0.22],[""6278"",""台表科"",3249,0.21],[""6271"",""同欣電"",2223,0.16],[""3376"",""新日興"",1741,0.12],[""6191"",""精成科"",3988,0.11],[""4966"",""譜瑞-KY"",140,0.03],[""2002"",""中鋼"",5163,0.03],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""2637"",""慧洋-KY"",1,0],[""6515"",""穎崴"",1,0],[""2360"",""致茂"",1,0],[""6488"",""環球晶"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-25 00:00:00,00403A,2026-08-25 16:46:37,"[[""2330"",""台積電"",12000,17.14],[""2383"",""台光電"",1690,5.63],[""3037"",""欣興"",8460,5.51],[""3017"",""奇鋐"",3100,5.44],[""2454"",""聯發科"",2110,4.69],[""2303"",""聯電"",60000,4.46],[""6223"",""旺矽"",1100,3.67],[""3653"",""健策"",1080,3.34],[""2327"",""國巨*"",9785,3.17],[""2308"",""台達電"",3040,3.09],[""3711"",""日月光投控"",8000,2.81],[""2345"",""智邦"",2307,2.79],[""6669"",""緯穎"",630,2.41],[""3008"",""大立光"",626,2.13],[""3189"",""景碩"",4250,2.11],[""3443"",""創意"",610,2.02],[""8046"",""南電"",2640,1.82],[""5274"",""信驊"",180,1.64],[""6488"",""環球晶"",2800,1.63],[""2344"",""華邦電"",15000,1.6],[""6274"",""台燿"",1800,1.59],[""3665"",""貿聯-KY"",1200,1.48],[""8996"",""高力"",1720,1.24],[""2360"",""致茂"",1000,1.17],[""1303"",""南亞"",10000,1.12],[""6239"",""力成"",5360,0.87],[""6805"",""富世達"",780,0.86],[""7769"",""鴻勁"",130,0.48],[""2317"",""鴻海"",3200,0.46],[""3211"",""順達"",2000,0.39],[""2337"",""旺宏"",4500,0.33],[""3583"",""辛耘"",800,0.33],[""2059"",""川湖"",35,0.3],[""3533"",""嘉澤"",300,0.29],[""6442"",""光聖"",225,0.21],[""8358"",""金居"",800,0.2],[""1560"",""中砂"",393,0.16],[""2404"",""漢唐"",250,0.16],[""4958"",""臻鼎-KY"",500,0.13],[""3450"",""聯鈞"",400,0.13],[""1717"",""長興"",2500,0.11],[""3264"",""欣銓"",700,0.09],[""4966"",""譜瑞-KY"",220,0.07],[""6285"",""啟碁"",350,0.05],[""2455"",""全新"",200,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
2026-08-26 00:00:00,00981A,2026-08-26 16:41:07,"[[""2330"",""台積電"",11884,9.9],[""2383"",""台光電"",4843,9.85],[""3037"",""欣興"",20300,8.12],[""2454"",""聯發科"",5148,7.01],[""3017"",""奇鋐"",5979,6.51],[""6669"",""緯穎"",2226,5.21],[""3653"",""健策"",2407,4.75],[""2327"",""國巨*"",25387,4.7],[""2345"",""智邦"",6564,4.65],[""6223"",""旺矽"",2486,4.32],[""2308"",""台達電"",7040,4.25],[""3711"",""日月光投控"",19479,3.98],[""8046"",""南電"",9624,3.92],[""2303"",""聯電"",89518,3.81],[""3665"",""貿聯-KY"",4672,3.23],[""6274"",""台燿"",5498,2.9],[""5274"",""信驊"",384,2.08],[""6805"",""富世達"",2264,1.58],[""2449"",""京元電子"",11275,0.95],[""8210"",""勤誠"",2477,0.83],[""2368"",""金像電"",1957,0.7],[""3443"",""創意"",325,0.69],[""8996"",""高力"",1301,0.54],[""4979"",""華星光"",2424,0.5],[""3264"",""欣銓"",5917,0.44],[""6510"",""精測"",477,0.43],[""4958"",""臻鼎-KY"",1645,0.26],[""6278"",""台表科"",3249,0.22],[""6187"",""萬潤"",483,0.22],[""6271"",""同欣電"",2223,0.16],[""3376"",""新日興"",1741,0.12],[""6191"",""精成科"",3988,0.11],[""4966"",""譜瑞-KY"",140,0.03],[""2002"",""中鋼"",5163,0.03],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""2637"",""慧洋-KY"",1,0],[""6515"",""穎崴"",1,0],[""2360"",""致茂"",1,0],[""6488"",""環球晶"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-26 00:00:00,00403A,2026-08-26 16:45:57,"[[""2330"",""台積電"",12000,16.87],[""2383"",""台光電"",1690,5.8],[""3017"",""奇鋐"",3150,5.79],[""3037"",""欣興"",8460,5.71],[""2454"",""聯發科"",2110,4.85],[""2303"",""聯電"",60000,4.31],[""3653"",""健策"",1087,3.62],[""6223"",""旺矽"",1100,3.23],[""2327"",""國巨*"",9785,3.06],[""2308"",""台達電"",2880,2.93],[""2345"",""智邦"",2307,2.76],[""3711"",""日月光投控"",8000,2.76],[""6669"",""緯穎"",660,2.61],[""3189"",""景碩"",4550,2.33],[""3008"",""大立光"",626,2.29],[""3443"",""創意"",621,2.21],[""8046"",""南電"",2640,1.81],[""6274"",""台燿"",1900,1.69],[""5274"",""信驊"",180,1.64],[""2344"",""華邦電"",15000,1.58],[""6488"",""環球晶"",2800,1.55],[""3665"",""貿聯-KY"",1200,1.4],[""1303"",""南亞"",10358,1.25],[""8996"",""高力"",1737,1.21],[""2360"",""致茂"",1000,1.15],[""6805"",""富世達"",866,1.02],[""6239"",""力成"",5360,0.89],[""7769"",""鴻勁"",130,0.48],[""2317"",""鴻海"",3200,0.46],[""3211"",""順達"",2000,0.42],[""3583"",""辛耘"",800,0.35],[""2337"",""旺宏"",4500,0.33],[""2059"",""川湖"",35,0.3],[""3533"",""嘉澤"",250,0.24],[""6442"",""光聖"",225,0.21],[""8358"",""金居"",800,0.21],[""1560"",""中砂"",393,0.16],[""2404"",""漢唐"",250,0.16],[""4958"",""臻鼎-KY"",500,0.13],[""3450"",""聯鈞"",400,0.13],[""1717"",""長興"",2500,0.1],[""3264"",""欣銓"",700,0.09],[""4966"",""譜瑞-KY"",220,0.07],[""6285"",""啟碁"",350,0.05],[""2455"",""全新"",200,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
2026-08-27 00:00:00,00403A,2026-08-27 16:40:58,"[[""2330"",""台積電"",12000,17.19],[""3017"",""奇鋐"",3150,6.25],[""3037"",""欣興"",8460,5.93],[""2383"",""台光電"",1600,5.23],[""2454"",""聯發科"",2110,4.85],[""3653"",""健策"",1087,3.65],[""2303"",""聯電"",50000,3.52],[""6223"",""旺矽"",1100,3.33],[""2327"",""國巨*"",9785,3.23],[""2308"",""台達電"",2880,3.03],[""3008"",""大立光"",700,2.88],[""2345"",""智邦"",2307,2.87],[""6669"",""緯穎"",660,2.67],[""3711"",""日月光投控"",7000,2.52],[""3189"",""景碩"",4550,2.47],[""3443"",""創意"",621,2.19],[""8046"",""南電"",2640,2.03],[""2344"",""華邦電"",15000,1.66],[""6274"",""台燿"",1900,1.63],[""5274"",""信驊"",180,1.63],[""6488"",""環球晶"",2800,1.59],[""3665"",""貿聯-KY"",1200,1.47],[""1303"",""南亞"",10378,1.4],[""8996"",""高力"",1737,1.35],[""6805"",""富世達"",936,1.24],[""2360"",""致茂"",1000,1.18],[""6239"",""力成"",5360,0.88],[""7769"",""鴻勁"",130,0.49],[""2317"",""鴻海"",3200,0.48],[""3211"",""順達"",2000,0.47],[""3583"",""辛耘"",800,0.36],[""2337"",""旺宏"",4500,0.34],[""2059"",""川湖"",35,0.3],[""3533"",""嘉澤"",250,0.24],[""8358"",""金居"",800,0.23],[""6442"",""光聖"",225,0.21],[""2404"",""漢唐"",250,0.16],[""3450"",""聯鈞"",400,0.14],[""1560"",""中砂"",300,0.12],[""1717"",""長興"",2500,0.11],[""3264"",""欣銓"",700,0.09],[""4966"",""譜瑞-KY"",220,0.08],[""6285"",""啟碁"",350,0.05],[""2455"",""全新"",200,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""4958"",""臻鼎-KY"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
2026-08-27 00:00:00,00981A,2026-08-27 16:41:03,"[[""2330"",""台積電"",11884,9.87],[""2383"",""台光電"",4807,9.11],[""3037"",""欣興"",20300,8.25],[""3017"",""奇鋐"",5979,6.88],[""2454"",""聯發科"",5148,6.85],[""6669"",""緯穎"",2226,5.23],[""2327"",""國巨*"",25387,4.85],[""2345"",""智邦"",6564,4.73],[""3653"",""健策"",2407,4.68],[""2308"",""台達電"",7250,4.42],[""6223"",""旺矽"",2486,4.36],[""8046"",""南電"",9624,4.29],[""3711"",""日月光投控"",19479,4.06],[""2303"",""聯電"",89518,3.65],[""3665"",""貿聯-KY"",4672,3.31],[""6274"",""台燿"",5498,2.74],[""5274"",""信驊"",342,1.8],[""6805"",""富世達"",2264,1.74],[""2449"",""京元電子"",11775,1],[""8210"",""勤誠"",2477,0.82],[""2368"",""金像電"",1957,0.69],[""4979"",""華星光"",3173,0.67],[""3443"",""創意"",325,0.66],[""8996"",""高力"",1301,0.59],[""3264"",""欣銓"",5917,0.45],[""6510"",""精測"",477,0.45],[""4958"",""臻鼎-KY"",1645,0.27],[""6278"",""台表科"",3249,0.23],[""6271"",""同欣電"",2223,0.16],[""6187"",""萬潤"",283,0.14],[""3376"",""新日興"",1741,0.13],[""6191"",""精成科"",3988,0.11],[""4966"",""譜瑞-KY"",140,0.03],[""2002"",""中鋼"",5163,0.03],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""2637"",""慧洋-KY"",1,0],[""6515"",""穎崴"",1,0],[""2360"",""致茂"",1,0],[""6488"",""環球晶"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-28 00:00:00,00981A,2026-08-28 16:41:04,"[[""2330"",""台積電"",11264,9.29],[""2383"",""台光電"",4807,8.99],[""3037"",""欣興"",20300,7.68],[""2454"",""聯發科"",5148,6.99],[""3017"",""奇鋐"",5979,6.85],[""6669"",""緯穎"",2226,5.46],[""2327"",""國巨*"",25387,5.17],[""3653"",""健策"",2407,4.75],[""2345"",""智邦"",6564,4.75],[""2308"",""台達電"",7250,4.52],[""6223"",""旺矽"",2486,4.26],[""3711"",""日月光投控"",19479,4.12],[""8046"",""南電"",9624,4.07],[""2303"",""聯電"",89518,3.97],[""3665"",""貿聯-KY"",4672,3.6],[""6274"",""台燿"",5498,2.79],[""6805"",""富世達"",2264,1.81],[""5274"",""信驊"",314,1.67],[""2449"",""京元電子"",12668,1.17],[""8210"",""勤誠"",2477,0.84],[""2368"",""金像電"",1957,0.75],[""3443"",""創意"",325,0.67],[""4979"",""華星光"",3173,0.66],[""8996"",""高力"",1301,0.56],[""3264"",""欣銓"",5917,0.47],[""6510"",""精測"",477,0.44],[""4958"",""臻鼎-KY"",1645,0.27],[""6278"",""台表科"",3249,0.22],[""6271"",""同欣電"",2223,0.16],[""3376"",""新日興"",1741,0.13],[""6191"",""精成科"",3988,0.12],[""6187"",""萬潤"",88,0.04],[""2002"",""中鋼"",5163,0.03],[""8358"",""金居"",1,0],[""3661"",""世芯-KY"",1,0],[""2439"",""美律"",1,0],[""1590"",""亞德客-KY"",1,0],[""3008"",""大立光"",1,0],[""2382"",""廣達"",1,0],[""2408"",""南亞科"",1,0],[""2637"",""慧洋-KY"",1,0],[""6515"",""穎崴"",1,0],[""2360"",""致茂"",1,0],[""6488"",""環球晶"",1,0],[""4966"",""譜瑞-KY"",1,0],[""2313"",""華通"",1,0],[""8150"",""南茂"",1,0],[""2317"",""鴻海"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",5,0]]"
2026-08-28 00:00:00,00403A,2026-08-28 16:50:58,"[[""2330"",""台積電"",11100,16.02],[""3017"",""奇鋐"",3150,6.31],[""3037"",""欣興"",8460,5.6],[""2383"",""台光電"",1600,5.24],[""2454"",""聯發科"",2110,5.01],[""2303"",""聯電"",50000,3.88],[""3653"",""健策"",1087,3.75],[""2327"",""國巨*"",9785,3.48],[""6223"",""旺矽"",1100,3.3],[""3008"",""大立光"",760,3.2],[""2308"",""台達電"",2880,3.14],[""6669"",""緯穎"",700,3.01],[""2345"",""智邦"",2307,2.92],[""3711"",""日月光投控"",7000,2.59],[""3189"",""景碩"",4550,2.44],[""3443"",""創意"",650,2.33],[""8046"",""南電"",2640,1.95],[""3665"",""貿聯-KY"",1293,1.74],[""6274"",""台燿"",1900,1.69],[""6488"",""環球晶"",2800,1.62],[""6805"",""富世達"",1050,1.47],[""1303"",""南亞"",11000,1.45],[""5274"",""信驊"",150,1.39],[""8996"",""高力"",1737,1.31],[""2344"",""華邦電"",12000,1.3],[""2360"",""致茂"",1000,1.2],[""6239"",""力成"",5360,0.92],[""7769"",""鴻勁"",130,0.5],[""3211"",""順達"",2000,0.48],[""2317"",""鴻海"",3200,0.48],[""3583"",""辛耘"",800,0.36],[""2337"",""旺宏"",4500,0.34],[""2059"",""川湖"",35,0.3],[""3533"",""嘉澤"",250,0.26],[""6442"",""光聖"",225,0.22],[""8358"",""金居"",600,0.19],[""2404"",""漢唐"",250,0.16],[""3450"",""聯鈞"",400,0.15],[""1717"",""長興"",2800,0.13],[""1560"",""中砂"",300,0.12],[""3264"",""欣銓"",700,0.1],[""4966"",""譜瑞-KY"",220,0.08],[""6285"",""啟碁"",350,0.05],[""2455"",""全新"",200,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""4958"",""臻鼎-KY"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
2026-08-31 00:00:00,00403A,2026-08-31 16:41:01,"[[""2330"",""台積電"",11000,16.22],[""3017"",""奇鋐"",3150,6.62],[""2383"",""台光電"",1600,5.38],[""3037"",""欣興"",8460,5.18],[""2454"",""聯發科"",2110,5.08],[""3653"",""健策"",1115,4.1],[""2303"",""聯電"",50000,3.96],[""3008"",""大立光"",810,3.8],[""6223"",""旺矽"",1100,3.46],[""2327"",""國巨*"",9785,3.27],[""2308"",""台達電"",2880,3.25],[""6669"",""緯穎"",700,3.05],[""2345"",""智邦"",2307,2.88],[""3711"",""日月光投控"",7000,2.51],[""3443"",""創意"",650,2.43],[""8046"",""南電"",2640,1.99],[""3665"",""貿聯-KY"",1293,1.72],[""3189"",""景碩"",3400,1.71],[""6274"",""台燿"",1900,1.67],[""1303"",""南亞"",11000,1.64],[""6488"",""環球晶"",2800,1.57],[""6805"",""富世達"",1050,1.48],[""5274"",""信驊"",150,1.47],[""2344"",""華邦電"",12000,1.34],[""8996"",""高力"",1737,1.25],[""2360"",""致茂"",1000,1.2],[""6239"",""力成"",5360,0.91],[""2317"",""鴻海"",3200,0.49],[""3211"",""順達"",2000,0.47],[""7769"",""鴻勁"",130,0.47],[""3583"",""辛耘"",800,0.36],[""2337"",""旺宏"",4500,0.35],[""2059"",""川湖"",35,0.3],[""3533"",""嘉澤"",250,0.26],[""6442"",""光聖"",225,0.22],[""8358"",""金居"",600,0.2],[""3450"",""聯鈞"",400,0.16],[""2404"",""漢唐"",250,0.16],[""1717"",""長興"",2800,0.14],[""1560"",""中砂"",300,0.13],[""2455"",""全新"",386,0.11],[""3264"",""欣銓"",700,0.1],[""4966"",""譜瑞-KY"",220,0.08],[""2449"",""京元電子"",500,0.08],[""6285"",""啟碁"",350,0.05],[""8299"",""群聯"",1,0],[""6196"",""帆宣"",1,0],[""4958"",""臻鼎-KY"",1,0],[""2049"",""上銀"",1,0],[""5347"",""世界"",1,0],[""2481"",""強茂"",1,0]]"
